ID;CODIGO DE LA ENTIDAD;CODIGO UBIGEO INEI;CODIGO PAIS ;NOMBRE DE LA UO;Fecha;CO;H2S ;NO2;O3 ;PM10;PM2.5;SO2;Ruido;UV;Humedad;Latitud;Longitud;Presion ;Temperatura
474;10069;150122;PE;Subgerencia de Desarrollo Ambiental;20/07/2020 17:00;0;0;104.18;0.01;19.47;6.25;7.71;97.93;0.35;84.13;-12.10972;-77.05194;100550.00;17.05
475;10069;150122;PE;Subgerencia de Desarrollo Ambiental;20/07/2020 18:00;0;0;132.91;0;24.58;7.13;7.35;96.57;0.06;90.32;-12.10972;-77.05194;100585.08;16.21
476;10069;150122;PE;Subgerencia de Desarrollo Ambiental;20/07/2020 19:00;0;0;131.14;0;29.75;8.33;7.24;96.44;0;92.67;-12.10972;-77.05194;100632.46;15.91
477;10069;150122;PE;Subgerencia de Desarrollo Ambiental;20/07/2020 20:00;1.49;0;116.66;0;37.16;10.71;7.25;97.39;0;93.60;-12.10972;-77.05194;100673.15;15.77
478;10069;150122;PE;Subgerencia de Desarrollo Ambiental;20/07/2020 21:00;0;0;108.35;0;47.24;13.70;7.24;95.70;0;91.02;-12.10972;-77.05194;100746.15;16.06
479;10069;150122;PE;Subgerencia de Desarrollo Ambiental;20/07/2020 22:00;0;0;99.73;0;59.85;15.64;7.24;87.19;0;91.18;-12.10972;-77.05194;100805.21;16.02
480;10069;150122;PE;Subgerencia de Desarrollo Ambiental;20/07/2020 23:00;0;0;93.20;0;61.32;17.75;7.21;84.25;0;91.67;-12.10972;-77.05194;100836.00;15.72
481;10069;150122;PE;Subgerencia de Desarrollo Ambiental;21/07/2020 00:00;0;0;88.28;0;47.07;15.83;7.22;77.00;0;91.84;-12.10972;-77.05194;100838.57;15.65
482;10069;150122;PE;Subgerencia de Desarrollo Ambiental;21/07/2020 01:00;0;0;88.29;0;66.32;18.61;7.22;74.77;0;93.89;-12.10972;-77.05194;100820.69;15.37
483;10069;150122;PE;Subgerencia de Desarrollo Ambiental;21/07/2020 02:00;0;0;92.56;0;76.84;22.29;7.23;76.81;0;97.08;-12.10972;-77.05194;100801.94;15.01
484;10069;150122;PE;Subgerencia de Desarrollo Ambiental;21/07/2020 03:00;0;0;98.97;0;57.90;22.98;7.28;73.59;0;97.79;-12.10972;-77.05194;100744.18;15.05
485;10069;150122;PE;Subgerencia de Desarrollo Ambiental;21/07/2020 04:00;0;0;104.24;0;87.36;32.60;7.29;66.16;0;96.49;-12.10972;-77.05194;100708.73;15.25
486;10069;150122;PE;Subgerencia de Desarrollo Ambiental;21/07/2020 05:00;0;0;92.80;0;48.31;20.89;7.26;73.31;0;98.40;-12.10972;-77.05194;100694.91;14.99
487;10069;150122;PE;Subgerencia de Desarrollo Ambiental;21/07/2020 06:00;0;0;101.49;0;61.30;27.15;7.27;89.98;0;99.30;-12.10972;-77.05194;100721.04;14.80
488;10069;150122;PE;Subgerencia de Desarrollo Ambiental;21/07/2020 07:00;0;0;108.62;0;71.19;31.76;7.31;92.19;0;99.30;-12.10972;-77.05194;100760.53;14.83
489;10069;150122;PE;Subgerencia de Desarrollo Ambiental;21/07/2020 08:00;32.86;0;111.59;0;44.77;18.18;7.38;93.88;0.01;99.30;-12.10972;-77.05194;100818.49;15.04
490;10069;150122;PE;Subgerencia de Desarrollo Ambiental;21/07/2020 09:00;101.30;0.06;100.68;0;29.32;12.13;7.45;94.61;0.15;97.79;-12.10972;-77.05194;100877.10;15.48
491;10069;150122;PE;Subgerencia de Desarrollo Ambiental;21/07/2020 10:00;55.18;0.01;88.81;0;20.14;9.53;7.58;99.97;0.49;90.33;-12.10972;-77.05194;100891.81;16.70
492;10069;150122;PE;Subgerencia de Desarrollo Ambiental;21/07/2020 11:00;0;0;65.82;0;20.34;8.55;7.81;99.26;1.06;83.80;-12.10972;-77.05194;100875.22;18.03
493;10069;150122;PE;Subgerencia de Desarrollo Ambiental;21/07/2020 12:00;0;0;37.88;0.15;18.89;7.56;8.24;102.32;2.23;79.60;-12.10972;-77.05194;100834.28;19.24
494;10069;150122;PE;Subgerencia de Desarrollo Ambiental;21/07/2020 13:00;1619.98;0;5.80;9.25;16.90;6.90;8.46;101.46;3.41;75.31;-12.10972;-77.05194;100770.05;19.97
495;10069;150122;PE;Subgerencia de Desarrollo Ambiental;21/07/2020 14:00;401.70;0;7.70;10.64;9.39;3.86;8.24;103.46;2.96;76.86;-12.10972;-77.05194;100705.23;19.19
496;10069;150122;PE;Subgerencia de Desarrollo Ambiental;21/07/2020 15:00;0;0;30.60;7.10;11.84;4.70;8.14;104.07;1.55;77.03;-12.10972;-77.05194;100642.10;19.12
497;10069;150122;PE;Subgerencia de Desarrollo Ambiental;21/07/2020 16:00;0;0;66.39;0.66;14.05;5.23;8.00;104.23;0.76;78.44;-12.10972;-77.05194;100632.60;18.72
498;10069;150122;PE;Subgerencia de Desarrollo Ambiental;21/07/2020 17:00;277.05;0;109.35;0.05;20.35;7.18;7.68;97.90;0.41;86.21;-12.10972;-77.05194;100666.44;17.07
499;10069;150122;PE;Subgerencia de Desarrollo Ambiental;21/07/2020 18:00;604.45;0;130.57;0;25.20;8.23;7.24;100.88;0.01;92.00;-12.10972;-77.05194;100710.02;16.04
500;10069;150122;PE;Subgerencia de Desarrollo Ambiental;21/07/2020 19:00;0;0;128.76;0;26.59;8.72;7.19;101.61;0;93.72;-12.10972;-77.05194;100768.34;15.99
501;10069;150122;PE;Subgerencia de Desarrollo Ambiental;21/07/2020 20:00;5.06;0;116.76;0;43.24;14.40;7.18;97.99;0;94.32;-12.10972;-77.05194;100811.73;16.02
502;10069;150122;PE;Subgerencia de Desarrollo Ambiental;21/07/2020 21:00;0;0;108.13;0;60.20;20.31;7.17;99.95;0;95.42;-12.10972;-77.05194;100875.36;15.93
503;10069;150122;PE;Subgerencia de Desarrollo Ambiental;21/07/2020 22:00;0;0;99.54;0;78.45;25.21;7.20;99.26;0;94.47;-12.10972;-77.05194;100913.11;16.01
504;10069;150122;PE;Subgerencia de Desarrollo Ambiental;21/07/2020 23:00;0;0;87.50;0;63.58;17.67;7.19;90.23;0;94.02;-12.10972;-77.05194;100920.45;15.96
505;10069;150122;PE;Subgerencia de Desarrollo Ambiental;22/07/2020 00:00;0;0;84.83;0;48.55;22.26;7.20;81.58;0;94.06;-12.10972;-77.05194;100890.83;15.91
506;10069;150122;PE;Subgerencia de Desarrollo Ambiental;22/07/2020 01:00;0;0;79.72;0;32.55;14.96;7.19;71.34;0;94.31;-12.10972;-77.05194;100870.50;15.70
507;10069;150122;PE;Subgerencia de Desarrollo Ambiental;22/07/2020 02:00;0;0;78.46;0;30.67;11.65;7.19;72.60;0;95.81;-12.10972;-77.05194;100820.38;15.46
508;10069;150122;PE;Subgerencia de Desarrollo Ambiental;22/07/2020 03:00;0;0;76.70;0;36.82;17.27;7.19;73.08;0;95.22;-12.10972;-77.05194;100777.13;15.42
509;10069;150122;PE;Subgerencia de Desarrollo Ambiental;22/07/2020 04:00;0;0;78.90;0;47.63;23.72;7.22;76.57;0;94.24;-12.10972;-77.05194;100724.96;15.55
510;10069;150122;PE;Subgerencia de Desarrollo Ambiental;22/07/2020 05:00;0;0;84.69;0;53.52;20.68;7.19;77.18;0;95.08;-12.10972;-77.05194;100721.82;15.33
511;10069;150122;PE;Subgerencia de Desarrollo Ambiental;22/07/2020 06:00;0;0;94.74;0;64.85;33.24;7.25;84.27;0;96.00;-12.10972;-77.05194;100786.41;15.46
512;10069;150122;PE;Subgerencia de Desarrollo Ambiental;22/07/2020 07:00;27.83;0;111.88;0;70.56;39.46;7.40;94.52;0;94.96;-12.10972;-77.05194;100841.26;15.63
513;10069;150122;PE;Subgerencia de Desarrollo Ambiental;22/07/2020 08:00;2.44;0;101.49;0;70.42;39.78;7.37;98.88;0.24;93.55;-12.10972;-77.05194;100883.69;16.11
514;10069;150122;PE;Subgerencia de Desarrollo Ambiental;22/07/2020 09:00;0;0;91.14;0;55.92;30.52;7.44;99.76;0.41;92.53;-12.10972;-77.05194;100961.78;16.25
515;10069;150122;PE;Subgerencia de Desarrollo Ambiental;22/07/2020 10:00;0;0;83.60;0;48.71;27.31;7.48;102.30;0.63;93.18;-12.10972;-77.05194;101003.79;16.20
516;10069;150122;PE;Subgerencia de Desarrollo Ambiental;22/07/2020 11:00;0;0;77.09;0;51.56;30.43;7.55;97.20;0.90;93.14;-12.10972;-77.05194;100987.59;16.15
517;10069;150122;PE;Subgerencia de Desarrollo Ambiental;22/07/2020 12:00;0;0;67.87;0;48.78;26.33;7.74;98.42;1.13;91.87;-12.10972;-77.05194;100939.55;16.63
518;10069;150122;PE;Subgerencia de Desarrollo Ambiental;22/07/2020 13:00;0;0;57.81;0;43.26;26.71;7.95;96.15;1.41;88.66;-12.10972;-77.05194;100887.93;17.26
519;10069;150122;PE;Subgerencia de Desarrollo Ambiental;22/07/2020 14:00;0;0;66.77;0;46.93;20.63;7.79;99.31;0.98;89.89;-12.10972;-77.05194;100826.29;16.95
520;10069;150122;PE;Subgerencia de Desarrollo Ambiental;22/07/2020 15:00;0;0;70.08;0;19.05;8.04;7.87;97.95;1.10;88.25;-12.10972;-77.05194;100736.13;17.23
521;10069;150122;PE;Subgerencia de Desarrollo Ambiental;22/07/2020 16:00;0;0;76.06;0;27.06;8.83;7.67;98.54;0.69;90.54;-12.10972;-77.05194;100715.25;16.53
522;10069;150122;PE;Subgerencia de Desarrollo Ambiental;22/07/2020 17:00;0;0;79.27;0;27.63;9.01;7.50;95.58;0.40;91.31;-12.10972;-77.05194;100708.76;16.24
523;10069;150122;PE;Subgerencia de Desarrollo Ambiental;22/07/2020 18:00;0;0;96.42;0;34.67;11.10;7.28;100.68;0.07;93.44;-12.10972;-77.05194;100753.70;15.74
524;10069;150122;PE;Subgerencia de Desarrollo Ambiental;22/07/2020 19:00;0;0;109.55;0;38.82;13.15;7.23;100.59;0;95.74;-12.10972;-77.05194;100814.50;15.47
525;10069;150122;PE;Subgerencia de Desarrollo Ambiental;22/07/2020 20:00;0;0;104.64;0;49.78;15.56;7.25;96.19;0;97.04;-12.10972;-77.05194;100845.74;15.45
526;10069;150122;PE;Subgerencia de Desarrollo Ambiental;22/07/2020 21:00;0;0;106.19;0;57.89;18.65;7.26;93.62;0;97.22;-12.10972;-77.05194;100869.00;15.46
527;10069;150122;PE;Subgerencia de Desarrollo Ambiental;22/07/2020 22:00;0;0;108.06;0;67.94;21.57;7.27;95.73;0;97.91;-12.10972;-77.05194;100886.62;15.24
528;10069;150122;PE;Subgerencia de Desarrollo Ambiental;22/07/2020 23:00;0;0;107.82;0;57.86;20.63;7.27;89.40;0;98.23;-12.10972;-77.05194;100893.37;15.13
529;10069;150122;PE;Subgerencia de Desarrollo Ambiental;23/07/2020 00:00;0;0;114.81;0;60.72;22.27;7.30;75.52;0;99.09;-12.10972;-77.05194;100875.85;14.90
530;10069;150122;PE;Subgerencia de Desarrollo Ambiental;23/07/2020 01:00;0;0;94.69;0;136.35;39.10;7.23;74.48;0;99.25;-12.10972;-77.05194;100852.77;14.85
531;10069;150122;PE;Subgerencia de Desarrollo Ambiental;23/07/2020 02:00;0;0;109.80;0;42.85;19.44;7.24;79.28;0;99.15;-12.10972;-77.05194;100824.56;14.91
532;10069;150122;PE;Subgerencia de Desarrollo Ambiental;23/07/2020 03:00;0;0;111.46;0;63.03;35.00;7.27;75.86;0;99.06;-12.10972;-77.05194;100804.21;14.92
533;10069;150122;PE;Subgerencia de Desarrollo Ambiental;23/07/2020 04:00;0;0;116.77;0;93.04;52.34;7.30;73.39;0;99.23;-12.10972;-77.05194;100789.60;14.86
534;10069;150122;PE;Subgerencia de Desarrollo Ambiental;23/07/2020 05:00;0;0;116.21;0;90.97;54.85;7.29;75.84;0;99.30;-12.10972;-77.05194;100802.98;14.63
535;10069;150122;PE;Subgerencia de Desarrollo Ambiental;23/07/2020 06:00;0;0;118.93;0;109.80;69.04;7.33;94.52;0;99.30;-12.10972;-77.05194;100817.67;14.58
536;10069;150122;PE;Subgerencia de Desarrollo Ambiental;23/07/2020 07:00;38.78;0;125.38;0;96.86;65.19;7.43;98.02;0;99.30;-12.10972;-77.05194;100862.18;14.63
537;10069;150122;PE;Subgerencia de Desarrollo Ambiental;23/07/2020 08:00;147.94;0;116.62;0;87.95;52.19;7.48;95.31;0.02;99.30;-12.10972;-77.05194;100981.48;14.95
538;10069;150122;PE;Subgerencia de Desarrollo Ambiental;23/07/2020 09:00;378.22;2.08;115.41;0;39.54;24.10;7.60;94.91;0.26;99.08;-12.10972;-77.05194;101039.89;15.36
539;10069;150122;PE;Subgerencia de Desarrollo Ambiental;23/07/2020 10:00;134.02;0.02;95.19;0;23.54;12.58;7.59;98.36;0.35;94.85;-12.10972;-77.05194;101037.37;16.19
540;10069;150122;PE;Subgerencia de Desarrollo Ambiental;23/07/2020 11:00;0;0;77.63;0;26.72;11.98;7.49;94.51;0.56;93.73;-12.10972;-77.05194;101008.88;16.43
541;10069;150122;PE;Subgerencia de Desarrollo Ambiental;23/07/2020 12:00;0.49;0;69.35;0;19.07;8.70;7.79;100.54;1.19;89.96;-12.10972;-77.05194;100938.16;17.53
542;10069;150122;PE;Subgerencia de Desarrollo Ambiental;23/07/2020 13:00;0;0;8.48;3.00;14.28;5.40;8.48;102.78;3.53;75.57;-12.10972;-77.05194;100859.16;20.71
543;10069;150122;PE;Subgerencia de Desarrollo Ambiental;23/07/2020 14:00;0;0;1.79;14.00;19.07;7.83;8.50;101.24;2.87;73.07;-12.10972;-77.05194;100800.05;21.02
544;10069;150122;PE;Subgerencia de Desarrollo Ambiental;23/07/2020 15:00;0;0;63.77;1.31;28.96;10.32;8.23;99.91;1.40;79.54;-12.10972;-77.05194;100730.67;18.97
545;10069;150122;PE;Subgerencia de Desarrollo Ambiental;23/07/2020 16:00;0;0;104.53;0;30.65;10.92;7.82;97.17;0.82;85.12;-12.10972;-77.05194;100701.89;17.47
546;10069;150122;PE;Subgerencia de Desarrollo Ambiental;23/07/2020 17:00;1.91;0;116.34;0;37.62;13.55;7.55;96.56;0.34;89.12;-12.10972;-77.05194;100723.61;16.86
547;10069;150122;PE;Subgerencia de Desarrollo Ambiental;23/07/2020 18:00;0;0;118.03;0;29.49;12.52;7.35;100.78;0.05;91.99;-12.10972;-77.05194;100789.56;16.13
548;10069;150122;PE;Subgerencia de Desarrollo Ambiental;23/07/2020 19:00;0;0;121.19;0;47.55;16.32;7.18;99.28;0;95.63;-12.10972;-77.05194;100849.15;15.54
549;10069;150122;PE;Subgerencia de Desarrollo Ambiental;23/07/2020 20:00;0;0;121.39;0;70.34;20.77;7.20;102.34;0;96.65;-12.10972;-77.05194;100884.52;15.75
550;10069;150122;PE;Subgerencia de Desarrollo Ambiental;23/07/2020 21:00;0;0;129.51;0;114.47;28.89;7.27;92.47;0;96.58;-12.10972;-77.05194;100889.36;15.66
551;10069;150122;PE;Subgerencia de Desarrollo Ambiental;23/07/2020 22:00;0;0;110.20;0;83.19;25.50;7.18;93.76;0;98.00;-12.10972;-77.05194;100919.29;15.43
552;10069;150122;PE;Subgerencia de Desarrollo Ambiental;23/07/2020 23:00;0;0;109.14;0;106.42;28.35;7.23;79.43;0;98.90;-12.10972;-77.05194;100922.42;15.23
553;10069;150122;PE;Subgerencia de Desarrollo Ambiental;24/07/2020 00:00;0;0;101.49;0;99.76;28.83;7.26;74.65;0;98.97;-12.10972;-77.05194;100892.58;15.24
554;10069;150122;PE;Subgerencia de Desarrollo Ambiental;24/07/2020 01:00;0;0;88.16;0;67.61;24.92;7.19;68.07;0;99.30;-12.10972;-77.05194;100889.60;15.00
555;10069;150122;PE;Subgerencia de Desarrollo Ambiental;24/07/2020 02:00;0;0;88.54;0;69.99;25.58;7.22;77.62;0;99.30;-12.10972;-77.05194;100835.90;14.83
556;10069;150122;PE;Subgerencia de Desarrollo Ambiental;24/07/2020 03:00;0;0;89.97;0;76.31;23.21;7.24;64.80;0;99.30;-12.10972;-77.05194;100806.16;14.66
557;10069;150122;PE;Subgerencia de Desarrollo Ambiental;24/07/2020 04:00;0;0;84.48;0;83.14;22.50;7.22;72.86;0;99.30;-12.10972;-77.05194;100785.53;14.69
558;10069;150122;PE;Subgerencia de Desarrollo Ambiental;24/07/2020 05:00;0;0;86.75;0;81.28;25.35;7.23;82.48;0;99.30;-12.10972;-77.05194;100789.03;14.82
559;10069;150122;PE;Subgerencia de Desarrollo Ambiental;24/07/2020 06:00;0;0;88.34;0;59.49;20.70;7.21;89.69;0;99.30;-12.10972;-77.05194;100808.03;14.95
560;10069;150122;PE;Subgerencia de Desarrollo Ambiental;24/07/2020 07:00;0;0;99.35;0;48.92;18.99;7.24;98.28;0;99.30;-12.10972;-77.05194;100833.00;14.93
561;10069;150122;PE;Subgerencia de Desarrollo Ambiental;24/07/2020 08:00;26.74;0;105.10;0;34.25;16.39;7.34;95.11;0.04;99.30;-12.10972;-77.05194;100913.39;15.09
562;10069;150122;PE;Subgerencia de Desarrollo Ambiental;24/07/2020 09:00;60.90;0;90.46;0;38.87;15.18;7.37;96.25;0.33;99.14;-12.10972;-77.05194;100966.84;15.67
563;10069;150122;PE;Subgerencia de Desarrollo Ambiental;24/07/2020 10:00;3.71;0;73.05;0;50.04;15.74;7.38;97.59;0.46;96.98;-12.10972;-77.05194;100995.77;15.92
564;10069;150122;PE;Subgerencia de Desarrollo Ambiental;24/07/2020 11:00;0.00;0;72.35;0;36.04;11.44;7.36;96.77;0.56;96.98;-12.10972;-77.05194;100995.47;15.85
565;10069;150122;PE;Subgerencia de Desarrollo Ambiental;24/07/2020 12:00;0.00;0;71.19;0;35.56;11.10;7.50;95.60;0.80;96.63;-12.10972;-77.05194;100955.67;16.19
566;10069;150122;PE;Subgerencia de Desarrollo Ambiental;24/07/2020 13:00;7.05;0;67.53;0;36.76;12.03;7.69;97.62;0.83;94.81;-12.10972;-77.05194;100903.85;16.73
567;10069;150122;PE;Subgerencia de Desarrollo Ambiental;24/07/2020 14:00;2.04;0;50.51;0;22.98;8.69;8.01;98.41;1.49;90.92;-12.10972;-77.05194;100813.40;17.51
568;10069;150122;PE;Subgerencia de Desarrollo Ambiental;24/07/2020 15:00;40.39;0;57.21;0;33.54;10.23;7.94;104.35;1.13;88.92;-12.10972;-77.05194;100706.05;17.56
569;10069;150122;PE;Subgerencia de Desarrollo Ambiental;24/07/2020 16:00;2.62;0;84.51;0;75.96;19.68;7.59;103.95;0.57;90.50;-12.10972;-77.05194;100621.80;17.08
570;10069;150122;PE;Subgerencia de Desarrollo Ambiental;24/07/2020 17:00;0;0;96.70;0;97.17;24.03;7.32;106.12;0.27;92.61;-12.10972;-77.05194;100597.25;16.41
571;10069;150122;PE;Subgerencia de Desarrollo Ambiental;24/07/2020 18:00;0;0;106.02;0;125.43;29.59;7.21;106.78;0.03;94.32;-12.10972;-77.05194;100618.62;15.91
572;10069;150122;PE;Subgerencia de Desarrollo Ambiental;24/07/2020 19:00;0;0;110.97;0;139.49;31.22;7.26;103.85;0;94.78;-12.10972;-77.05194;100627.55;15.77
573;10069;150122;PE;Subgerencia de Desarrollo Ambiental;24/07/2020 20:00;0;0;106.56;0;154.39;34.43;7.23;101.89;0;95.31;-12.10972;-77.05194;100653.68;15.69
574;10069;150122;PE;Subgerencia de Desarrollo Ambiental;24/07/2020 21:00;2.76;0;100.17;0;135.52;31.73;7.24;99.70;0;95.72;-12.10972;-77.05194;100708.81;15.52
575;10069;150122;PE;Subgerencia de Desarrollo Ambiental;24/07/2020 22:00;0;0;92.60;0;97.07;25.74;7.23;86.02;0;95.39;-12.10972;-77.05194;100717.75;15.47
576;10069;150122;PE;Subgerencia de Desarrollo Ambiental;24/07/2020 23:00;0;0;86.58;0;79.03;24.43;7.20;78.93;0;96.09;-12.10972;-77.05194;100714.01;15.26
577;10069;150122;PE;Subgerencia de Desarrollo Ambiental;25/07/2020 00:00;0;0;82.10;0;91.35;26.74;7.19;98.85;0;96.44;-12.10972;-77.05194;100727.19;15.24
578;10069;150122;PE;Subgerencia de Desarrollo Ambiental;25/07/2020 01:00;0;0;80.23;0;88.27;25.67;7.18;73.03;0;97.14;-12.10972;-77.05194;100754.22;15.08
579;10069;150122;PE;Subgerencia de Desarrollo Ambiental;25/07/2020 02:00;0;0;87.48;0;94.20;27.52;7.18;72.56;0;97.72;-12.10972;-77.05194;100706.99;14.97
580;10069;150122;PE;Subgerencia de Desarrollo Ambiental;25/07/2020 03:00;0;0;81.59;0;90.06;26.46;7.18;93.71;0;97.68;-12.10972;-77.05194;100682.90;14.95
581;10069;150122;PE;Subgerencia de Desarrollo Ambiental;25/07/2020 04:00;0;0;78.31;0;108.17;30.06;7.16;73.95;0;97.74;-12.10972;-77.05194;100659.95;14.87
582;10069;150122;PE;Subgerencia de Desarrollo Ambiental;25/07/2020 05:00;0;0;80.61;0;116.13;32.66;7.18;70.85;0;98.13;-12.10972;-77.05194;100663.42;14.90
583;10069;150122;PE;Subgerencia de Desarrollo Ambiental;25/07/2020 06:00;0;0;83.86;0;99.32;28.04;7.17;91.71;0;98.68;-12.10972;-77.05194;100698.87;14.76
584;10069;150122;PE;Subgerencia de Desarrollo Ambiental;25/07/2020 07:00;0;0;95.32;0;88.12;26.89;7.20;94.02;0;99.26;-12.10972;-77.05194;100750.87;14.62
585;10069;150122;PE;Subgerencia de Desarrollo Ambiental;25/07/2020 08:00;3.69;0;102.74;0;79.00;23.86;7.25;98.85;0;99.30;-12.10972;-77.05194;100820.64;14.68
586;10069;150122;PE;Subgerencia de Desarrollo Ambiental;25/07/2020 09:00;0;0;97.57;0;60.07;17.10;7.23;95.72;0.12;99.30;-12.10972;-77.05194;100888.06;14.58
587;10069;150122;PE;Subgerencia de Desarrollo Ambiental;25/07/2020 10:00;1.59;0;97.88;0;41.46;12.01;7.28;99.19;0.30;99.29;-12.10972;-77.05194;100910.77;15.01
588;10069;150122;PE;Subgerencia de Desarrollo Ambiental;25/07/2020 11:00;108.76;0;80.53;0;52.21;16.04;7.32;96.78;0.68;97.95;-12.10972;-77.05194;100902.41;15.56
589;10069;150122;PE;Subgerencia de Desarrollo Ambiental;25/07/2020 12:00;15.40;0;63.30;0;44.77;14.26;7.64;97.65;0.86;91.58;-12.10972;-77.05194;100840.58;16.67
590;10069;150122;PE;Subgerencia de Desarrollo Ambiental;25/07/2020 13:00;26.84;0;46.73;0;37.15;11.84;8.10;103.37;1.62;80.38;-12.10972;-77.05194;100756.49;18.64
591;10069;150122;PE;Subgerencia de Desarrollo Ambiental;25/07/2020 14:00;10.36;0;33.98;0.18;44.01;13.35;8.23;103.78;1.52;77.45;-12.10972;-77.05194;100698.22;19.07
592;10069;150122;PE;Subgerencia de Desarrollo Ambiental;25/07/2020 15:00;0;0;69.37;0;45.59;13.15;7.91;99.34;0.95;79.82;-12.10972;-77.05194;100671.38;18.34
593;10069;150122;PE;Subgerencia de Desarrollo Ambiental;25/07/2020 16:00;0;0;85.52;0;58.06;17.17;7.67;98.06;0.71;82.98;-12.10972;-77.05194;100642.07;17.47
594;10069;150122;PE;Subgerencia de Desarrollo Ambiental;25/07/2020 17:00;0;0;100.10;0;63.78;18.04;7.48;101.23;0.32;87.56;-12.10972;-77.05194;100652.33;16.74
595;10069;150122;PE;Subgerencia de Desarrollo Ambiental;25/07/2020 18:00;16.93;0;112.02;0;61.54;16.28;7.24;94.42;0.03;91.42;-12.10972;-77.05194;100706.68;15.93
596;10069;150122;PE;Subgerencia de Desarrollo Ambiental;25/07/2020 19:00;0;0;110.12;0;54.50;14.13;7.20;95.77;0;94.37;-12.10972;-77.05194;100757.57;15.26
597;10069;150122;PE;Subgerencia de Desarrollo Ambiental;25/07/2020 20:00;0;0;108.06;0;50.55;13.78;7.22;99.21;0;93.97;-12.10972;-77.05194;100820.61;15.26
598;10069;150122;PE;Subgerencia de Desarrollo Ambiental;25/07/2020 21:00;20.26;0;102.88;0;47.88;13.79;7.23;99.81;0;93.15;-12.10972;-77.05194;100895.25;15.34
599;10069;150122;PE;Subgerencia de Desarrollo Ambiental;25/07/2020 22:00;1.12;0;100.12;0;38.29;13.55;7.24;94.85;0;93.39;-12.10972;-77.05194;100932.30;15.25
600;10069;150122;PE;Subgerencia de Desarrollo Ambiental;25/07/2020 23:00;0;0;90.64;0;37.71;14.63;7.20;76.85;0;93.70;-12.10972;-77.05194;100935.90;15.10
601;10069;150122;PE;Subgerencia de Desarrollo Ambiental;26/07/2020 00:00;0;0;94.55;0;42.95;16.69;7.22;73.65;0;94.35;-12.10972;-77.05194;100910.29;15.08
602;10069;150122;PE;Subgerencia de Desarrollo Ambiental;26/07/2020 01:00;0;0;85.59;0;53.33;17.41;7.20;71.75;0;95.17;-12.10972;-77.05194;100858.70;15.16
603;10069;150122;PE;Subgerencia de Desarrollo Ambiental;26/07/2020 02:00;0;0;89.94;0;50.05;18.80;7.20;76.95;0;97.33;-12.10972;-77.05194;100800.87;14.77
604;10069;150122;PE;Subgerencia de Desarrollo Ambiental;26/07/2020 03:00;0;0;89.17;0;45.04;20.19;7.23;65.36;0;97.97;-12.10972;-77.05194;100771.90;14.71
605;10069;150122;PE;Subgerencia de Desarrollo Ambiental;26/07/2020 04:00;0;0;92.81;0;45.09;22.48;7.27;74.23;0;97.88;-12.10972;-77.05194;100747.36;14.70
606;10069;150122;PE;Subgerencia de Desarrollo Ambiental;26/07/2020 05:00;0;0;96.98;0;52.75;26.22;7.27;65.44;0;98.48;-12.10972;-77.05194;100754.13;14.57
607;10069;150122;PE;Subgerencia de Desarrollo Ambiental;26/07/2020 06:00;0;0;97.44;0;61.99;28.39;7.28;87.84;0;98.97;-12.10972;-77.05194;100760.34;14.67
608;10069;150122;PE;Subgerencia de Desarrollo Ambiental;26/07/2020 07:00;0;0;96.17;0;65.46;24.71;7.21;87.05;0;99.30;-12.10972;-77.05194;100799.58;14.39
609;10069;150122;PE;Subgerencia de Desarrollo Ambiental;26/07/2020 08:00;0;0;96.52;0;65.33;24.09;7.23;83.01;0;99.30;-12.10972;-77.05194;100870.34;14.43
610;10069;150122;PE;Subgerencia de Desarrollo Ambiental;26/07/2020 09:00;0;0;93.22;0;63.22;24.60;7.24;94.53;0.12;99.30;-12.10972;-77.05194;100939.69;14.51
611;10069;150122;PE;Subgerencia de Desarrollo Ambiental;26/07/2020 10:00;0;0;86.95;0;60.23;21.96;7.23;91.33;0.23;99.30;-12.10972;-77.05194;100982.31;14.52
612;10069;150122;PE;Subgerencia de Desarrollo Ambiental;26/07/2020 11:00;0;0;83.36;0;59.24;18.77;7.22;90.70;0.33;99.30;-12.10972;-77.05194;100990.04;14.58
613;10069;150122;PE;Subgerencia de Desarrollo Ambiental;26/07/2020 12:00;0;0;83.02;0;52.35;16.76;7.23;99.13;0.44;99.30;-12.10972;-77.05194;100957.31;14.65
614;10069;150122;PE;Subgerencia de Desarrollo Ambiental;26/07/2020 13:00;0;0;82.84;0;44.49;15.47;7.21;91.46;0.48;99.30;-12.10972;-77.05194;100917.16;14.59
615;10069;150122;PE;Subgerencia de Desarrollo Ambiental;26/07/2020 14:00;0;0;82.68;0;48.55;16.06;7.21;87.42;0.49;99.30;-12.10972;-77.05194;100884.26;14.61
616;10069;150122;PE;Subgerencia de Desarrollo Ambiental;26/07/2020 15:00;0;0;70.03;0;37.51;17.53;7.27;95.36;0.71;99.30;-12.10972;-77.05194;100806.26;14.80
617;10069;150122;PE;Subgerencia de Desarrollo Ambiental;26/07/2020 16:00;0;0;75.20;0;39.63;14.78;7.23;92.75;0.31;98.82;-12.10972;-77.05194;100763.37;14.86
618;10069;150122;PE;Subgerencia de Desarrollo Ambiental;26/07/2020 17:00;0;0;88.58;0;47.71;11.91;7.23;98.22;0.07;98.93;-12.10972;-77.05194;100757.08;14.55
